FIPS,Recip_County,Recip_State,Series_Complete_18PlusPop_Pct,Census2019_18PlusPop,Deaths
48361,Orange County,TX,42.8,62744.0,185
17167,Sangamon County,IL,71.8,151706.0,78
48421,Sherman County,TX,41.7,2214.0,4
47151,Scott County,TN,43.2,16747.0,23
48269,King County,TX,27.5,200.0,0
28087,Lowndes County,MS,58.5,44727.0,56
20119,Meade County,KS,46.8,3026.0,4
17171,Scott County,IL,48.2,3908.0,6
21019,Boyd County,KY,52.9,36764.0,73
05055,Greene County,AR,49.2,34308.0,53
02282,Yakutat City and Borough,AK,81.6,477.0,2
18013,Brown County,IN,54.9,12486.0,11
13309,Wheeler County,GA,12.8,6524.0,12
26035,Clare County,MI,52.6,24807.0,48
28059,Jackson County,MS,51.9,110445.0,165
28109,Pearl River County,MS,53.5,42971.0,114
48315,Marion County,TX,45.1,8072.0,26
53071,Walla Walla County,WA,69.1,48202.0,53
53019,Ferry County,WA,57.7,6373.0,13
48485,Wichita County,TX,59.0,102442.0,188
18083,Knox County,IN,56.9,28776.0,30
48075,Childress County,TX,51.8,5918.0,6
16013,Blaine County,ID,88.1,18163.0,11
31147,Richardson County,NE,57.8,6181.0,2
31099,Kearney County,NE,53.8,4887.0,0
21047,Christian County,KY,40.8,51399.0,73
31155,Saunders County,NE,58.7,16316.0,2
16073,Owyhee County,ID,39.9,8816.0,16
04023,Santa Cruz County,AZ,99.9,34123.0,28
13061,Clay County,GA,45.3,2287.0,1
02195,Petersburg Census Area,AK,80.2,2605.0,2
17153,Pulaski County,IL,45.2,4199.0,6
29207,Stoddard County,MO,45.5,22705.0,39
54017,Doddridge County,WV,5.2,7197.0,5
28011,Bolivar County,MS,67.0,23145.0,28
39165,Warren County,OH,70.3,177873.0,147
39039,Defiance County,OH,56.1,29447.0,27
39125,Paulding County,OH,49.8,14294.0,18
39127,Perry County,OH,47.3,27651.0,36
48249,Jim Wells County,TX,63.4,29414.0,100
46087,McCook County,SD,67.6,4034.0,3
39049,Franklin County,OH,70.4,1011349.0,569
48319,Mason County,TX,54.2,3411.0,3
39081,Jefferson County,OH,54.6,52808.0,96
13299,Ware County,GA,30.9,27062.0,104
20037,Crawford County,KS,52.4,30346.0,34
27059,Isanti County,MN,47.9,31059.0,29
19047,Crawford County,IA,63.2,12600.0,12
19101,Jefferson County,IA,50.9,15472.0,11
51009,Amherst County,VA,52.2,25491.0,37
28037,Franklin County,MS,53.7,5965.0,10
05019,Clark County,AR,52.3,18082.0,24
13075,Cook County,GA,46.5,12946.0,25
45021,Cherokee County,SC,39.4,44191.0,123
10005,Sussex County,DE,72.6,191285.0,221
46005,Beadle County,SD,58.5,13460.0,8
26067,Ionia County,MI,53.1,50447.0,43
55023,Crawford County,WI,63.9,12898.0,6
44001,Bristol County,RI,80.2,39441.0,20
13107,Emanuel County,GA,38.6,17032.0,65
20067,Grant County,KS,56.5,5017.0,13
47007,Bledsoe County,TN,37.2,12876.0,12
21041,Carroll County,KY,54.1,7893.0,21
47133,Overton County,TN,41.1,17511.0,27
39121,Noble County,OH,47.4,11732.0,11
39135,Preble County,OH,49.4,31799.0,47
54067,Nicholas County,WV,36.9,19454.0,52
51113,Madison County,VA,60.5,10590.0,11
19099,Jasper County,IA,65.9,28955.0,25
39035,Cuyahoga County,OH,69.7,980955.0,728
51149,Prince George County,VA,68.4,29911.0,38
18147,Spencer County,IN,50.9,15890.0,17
08101,Pueblo County,CO,62.2,131010.0,278
04007,Gila County,AZ,63.7,43364.0,64
21115,Johnson County,KY,57.1,17269.0,46
54075,Pocahontas County,WV,28.4,6822.0,12
13237,Putnam County,GA,16.4,17786.0,38
01047,Dallas County,AL,50.4,28521.0,68
48081,Coke County,TX,44.4,2678.0,7
08005,Arapahoe County,CO,72.6,503709.0,293
20057,Ford County,KS,51.2,23599.0,30
29175,Randolph County,MO,42.4,19403.0,9
48093,Comanche County,TX,52.7,10616.0,15
47059,Greene County,TN,51.5,55761.0,101
47023,Chester County,TN,40.1,13528.0,29
72111,Penuelas Municipio,PR,79.6,15797.0,0
06083,Santa Barbara County,CA,75.4,347943.0,136
22109,Terrebonne Parish,LA,52.8,82718.0,153
24019,Dorchester County,MD,65.1,25219.0,42
21209,Scott County,KY,62.4,42718.0,36
72145,Vega Baja Municipio,PR,83.1,41052.0,0
28035,Forrest County,MS,46.8,57524.0,124
37001,Alamance County,NC,63.7,132145.0,126
34017,Hudson County,NJ,80.3,535676.0,401
51049,Cumberland County,VA,41.0,8051.0,13
55113,Sawyer County,WI,64.4,13383.0,16
17175,Stark County,IL,59.4,4196.0,7
05003,Ashley County,AR,56.2,15259.0,20
29045,Clark County,MO,35.3,5270.0,6
51595,Emporia city,VA,41.1,4073.0,7
36091,Saratoga County,NY,83.5,184651.0,80
28111,Perry County,MS,42.2,9320.0,22
21133,Letcher County,KY,60.2,16877.0,47
13261,Sumter County,GA,48.5,22842.0,44
05095,Monroe County,AR,60.2,5328.0,10
12023,Columbia County,FL,47.8,56246.0,13
38017,Cass County,ND,63.2,140954.0,67
02110,Juneau City and Borough,AK,78.8,25225.0,9
01043,Cullman County,AL,44.4,64956.0,122
28097,Montgomery County,MS,63.0,7594.0,19
47189,Wilson County,TN,59.7,110755.0,141
51063,Floyd County,VA,43.8,12702.0,14
47147,Robertson County,TN,59.8,54909.0,78
21171,Monroe County,KY,53.2,8234.0,26
29107,Lafayette County,MO,52.3,25177.0,23
55059,Kenosha County,WI,65.0,131558.0,92
47093,Knox County,TN,66.4,372028.0,368
55019,Clark County,WI,46.7,24534.0,26
48157,Fort Bend County,TX,78.8,590029.0,460
19043,Clayton County,IA,55.8,13842.0,6
28157,Wilkinson County,MS,70.0,6836.0,13
53059,Skamania County,WA,41.5,9867.0,6
22091,St. Helena Parish,LA,33.2,8037.0,11
09007,Middlesex County,CT,87.4,134377.0,60
18165,Vermillion County,IN,53.9,12088.0,16
39155,Trumbull County,OH,60.8,157776.0,204
56023,Lincoln County,WY,49.1,14600.0,13
35035,Otero County,NM,65.3,52062.0,68
29097,Jasper County,MO,54.8,91355.0,143
17009,Brown County,IL,55.6,5529.0,6
36113,Warren County,NY,82.1,52361.0,41
08019,Clear Creek County,CO,51.1,8238.0,5
37175,Transylvania County,NC,57.8,29099.0,24
51157,Rappahannock County,VA,57.0,6174.0,3
16061,Lewis County,ID,57.9,3007.0,17
19179,Wapello County,IA,56.9,27034.0,36
28139,Tippah County,MS,49.2,16711.0,18
28047,Harrison County,MS,61.7,158574.0,279
33001,Belknap County,NH,67.1,50094.0,44
21145,McCracken County,KY,62.9,50902.0,124
28071,Lafayette County,MS,59.1,44011.0,30
06017,El Dorado County,CA,67.2,154742.0,68
17057,Fulton County,IL,62.8,27663.0,41
23023,Sagadahoc County,ME,83.5,29040.0,11
05031,Craighead County,AR,50.3,82756.0,81
33015,Rockingham County,NH,71.6,250662.0,129
55085,Oneida County,WI,71.2,29526.0,26
38071,Ramsey County,ND,65.5,8839.0,9
48265,Kerr County,TX,55.8,42636.0,57
01107,Pickens County,AL,53.6,16066.0,34
72047,Corozal Municipio,PR,78.0,26502.0,0
45047,Greenwood County,SC,55.3,54832.0,77
36033,Franklin County,NY,68.8,40427.0,14
19013,Black Hawk County,IA,66.7,102717.0,87
51700,Newport News city,VA,60.8,137743.0,130
05017,Chicot County,AR,61.8,7901.0,9
46069,Hyde County,SD,62.7,1021.0,4
21163,Meade County,KY,42.0,22257.0,31
42129,Westmoreland County,PA,59.4,285329.0,308
13153,Houston County,GA,46.9,117543.0,185
19159,Ringgold County,IA,59.7,3777.0,9
38087,Slope County,ND,12.5,598.0,0
29221,Washington County,MO,36.2,19131.0,25
72003,Aguada Municipio,PR,74.5,30114.0,0
01029,Cleburne County,AL,36.5,11549.0,21
47067,Hancock County,TN,37.7,5237.0,9
47159,Smith County,TN,38.2,15662.0,17
48055,Caldwell County,TX,58.4,33513.0,69
48305,Lynn County,TX,47.0,4329.0,5
06073,San Diego County,CA,63.2,2623534.0,1032
02100,Haines Borough,AK,75.6,2074.0,1
05141,Van Buren County,AR,47.3,13327.0,25
08027,Custer County,CO,51.1,4371.0,11
22009,Avoyelles Parish,LA,52.2,30733.0,64
05021,Clay County,AR,51.2,11465.0,26
12053,Hernando County,FL,59.7,158562.0,83
08037,Eagle County,CO,88.2,43321.0,10
22011,Beauregard Parish,LA,40.0,28174.0,59
72109,Patillas Municipio,PR,81.2,13304.0,0
24015,Cecil County,MD,64.2,79749.0,70
18065,Henry County,IN,58.6,38234.0,72
18139,Rush County,IN,54.5,12836.0,10
36031,Essex County,NY,74.3,30977.0,12
47101,Lewis County,TN,41.6,9579.0,18
22017,Caddo Parish,LA,54.9,183879.0,303
18115,Ohio County,IN,85.4,4720.0,2
55095,Polk County,WI,56.7,34771.0,49
72117,Rincon Municipio,PR,76.8,11207.0,0
47085,Humphreys County,TN,48.0,14586.0,28
06007,Butte County,CA,57.7,174793.0,134
06029,Kern County,CA,59.5,641115.0,927
18097,Marion County,IN,63.4,727665.0,586
37199,Yancey County,NC,55.6,14782.0,11
40011,Blaine County,OK,54.3,7019.0,22
01085,Lowndes County,AL,53.7,7587.0,17
40015,Caddo County,OK,72.3,21606.0,76
06097,Sonoma County,CA,80.6,398831.0,134
54099,Wayne County,WV,37.7,31468.0,60
24510,Baltimore city,MD,68.4,473790.0,493
37151,Randolph County,NC,49.1,111702.0,128
01089,Madison County,AL,66.3,292195.0,277
45011,Barnwell County,SC,63.3,15929.0,38
12031,Duval County,FL,68.4,742007.0,308
51043,Clarke County,VA,67.8,11764.0,12
72151,Yabucoa Municipio,PR,76.9,26493.0,0
48247,Jim Hogg County,TX,64.6,3611.0,6
44009,Washington County,RI,80.4,105286.0,25
51025,Brunswick County,VA,54.4,13563.0,19
36085,Richmond County,NY,77.9,372457.0,394
45031,Darlington County,SC,54.7,51956.0,70
17105,Livingston County,IL,57.6,27965.0,28
29169,Pulaski County,MO,67.6,41168.0,39
21055,Crittenden County,KY,47.1,6865.0,20
35015,Eddy County,NM,54.0,42946.0,100
20087,Jefferson County,KS,61.1,14723.0,19
21125,Laurel County,KY,46.5,46755.0,129
26041,Delta County,MI,70.4,28815.0,38
37107,Lenoir County,NC,60.9,43423.0,74
22075,Plaquemines Parish,LA,71.1,17221.0,16
06057,Nevada County,CA,66.3,82837.0,39
35053,Socorro County,NM,74.4,12945.0,12
26131,Ontonagon County,MI,74.3,5005.0,3
39055,Geauga County,OH,68.4,72542.0,47
48333,Mills County,TX,49.4,3878.0,8
46115,Spink County,SD,60.6,4909.0,4
16037,Custer County,ID,51.2,3574.0,3
16053,Jerome County,ID,53.4,16966.0,33
31107,Knox County,NE,58.0,6305.0,0
31141,Platte County,NE,54.9,24653.0,3
13263,Talbot County,GA,35.1,5186.0,12
31001,Adams County,NE,48.1,24020.0,8
37135,Orange County,NC,77.6,119925.0,17
27167,Wilkin County,MN,62.1,4810.0,6
05061,Howard County,AR,65.7,9749.0,16
37169,Stokes County,NC,50.7,37145.0,50
56013,Fremont County,WY,70.5,29260.0,69
19165,Shelby County,IA,68.4,8882.0,9
22073,Ouachita Parish,LA,52.1,115634.0,179
08045,Garfield County,CO,71.2,45076.0,38
37105,Lee County,NC,62.7,47136.0,38
12101,Pasco County,FL,63.9,441832.0,153
27155,Traverse County,MN,70.5,2579.0,1
13321,Worth County,GA,21.8,15787.0,33
22041,Franklin Parish,LA,44.2,14951.0,36
21177,Muhlenberg County,KY,56.8,24386.0,48
72099,Moca Municipio,PR,79.3,28634.0,0
54055,Mercer County,WV,48.4,46591.0,72
06043,Mariposa County,CA,0.0,14425.0,11
51810,Virginia Beach city,VA,63.9,351000.0,267
48281,Lampasas County,TX,52.1,16799.0,41
54031,Hardy County,WV,30.1,10951.0,12
42109,Snyder County,PA,44.8,32022.0,33
40147,Washington County,OK,48.7,39275.0,111
46077,Kingsbury County,SD,77.5,3778.0,4
39159,Union County,OH,68.6,44532.0,29
19089,Howard County,IA,61.2,6875.0,3
47027,Clay County,TN,33.1,6093.0,7
22089,St. Charles Parish,LA,64.2,40257.0,39
28117,Prentiss County,MS,49.6,19503.0,27
04011,Greenlee County,AZ,51.0,6929.0,12
48125,Dickens County,TX,36.9,1809.0,3
47043,Dickson County,TN,54.9,41618.0,62
27129,Renville County,MN,62.6,11162.0,11
47155,Sevier County,TN,56.1,78227.0,123
32021,Mineral County,NV,63.8,3620.0,6
51570,Colonial Heights city,VA,45.0,13267.0,28
39093,Lorain County,OH,69.0,242329.0,216
12065,Jefferson County,FL,65.6,11888.0,4
47103,Lincoln County,TN,48.8,26719.0,34
50027,Windsor County,VT,52.9,45228.0,23
29079,Grundy County,MO,41.8,7480.0,16
18113,Noble County,IN,45.6,36138.0,44
28007,Attala County,MS,61.8,13642.0,21
30073,Pondera County,MT,61.3,4478.0,3
12099,Palm Beach County,FL,71.7,1212991.0,403
48357,Ochiltree County,TX,49.2,6785.0,13
31167,Stanton County,NE,32.6,4477.0,2
31113,Logan County,NE,24.8,573.0,0
16017,Bonner County,ID,47.5,36726.0,95
16079,Shoshone County,ID,49.1,10245.0,31
06047,Merced County,CA,59.9,196451.0,282
19005,Allamakee County,IA,62.1,10476.0,9
09011,New London County,CT,84.2,214254.0,96
05137,Stone County,AR,40.6,10119.0,17
33005,Cheshire County,NH,66.8,62566.0,33
21173,Montgomery County,KY,51.4,21587.0,39
27065,Kanabec County,MN,46.4,12837.0,17
48149,Fayette County,TX,55.7,20271.0,40
40111,Okmulgee County,OK,49.2,29477.0,94
45077,Pickens County,SC,50.6,103258.0,225
36115,Washington County,NY,70.7,49814.0,28
51065,Fluvanna County,VA,67.4,21864.0,13
21193,Perry County,KY,70.9,19846.0,82
40079,Le Flore County,OK,44.9,37923.0,45
02220,Sitka City and Borough,AK,81.9,6740.0,5
17131,Mercer County,IL,64.9,12173.0,4
72135,Toa Alta Municipio,PR,69.7,59109.0,0
06075,San Francisco County,CA,83.5,763379.0,245
06103,Tehama County,CA,46.8,49621.0,98
48471,Walker County,TX,50.1,62241.0,70
19145,Page County,IA,58.5,12277.0,14
27165,Watonwan County,MN,65.3,8254.0,12
18031,Decatur County,IN,56.5,20235.0,22
01049,DeKalb County,AL,38.9,54392.0,94
17041,Douglas County,IL,55.5,14660.0,5
56007,Carbon County,WY,51.2,11438.0,23
21135,Lewis County,KY,43.1,10366.0,29
28039,George County,MS,49.0,18022.0,35
37077,Granville County,NC,67.5,48058.0,29
08021,Conejos County,CO,55.1,6141.0,34
48403,Sabine County,TX,41.9,8636.0,39
21153,Magoffin County,KY,57.2,9451.0,25
29151,Osage County,MO,45.9,10513.0,10
13045,Carroll County,GA,29.5,91687.0,138
28005,Amite County,MS,43.6,9803.0,24
18055,Greene County,IN,46.6,25034.0,19
48437,Swisher County,TX,47.7,5573.0,5
36099,Seneca County,NY,58.2,27227.0,14
29009,Barry County,MO,50.6,27651.0,21
47107,McMinn County,TN,45.5,42388.0,49
46091,Marshall County,SD,61.2,3753.0,3
55057,Juneau County,WI,57.8,21357.0,19
48341,Moore County,TX,57.2,14290.0,20
46119,Sully County,SD,50.4,1094.0,0
19027,Carroll County,IA,73.2,15222.0,7
54061,Monongalia County,WV,18.1,88358.0,77
01045,Dale County,AL,62.0,37984.0,85
46067,Hutchinson County,SD,64.6,5444.0,4
42079,Luzerne County,PA,66.3,254741.0,255
48143,Erath County,TX,42.1,33869.0,40
41017,Deschutes County,OR,73.9,158560.0,126
27095,Mille Lacs County,MN,65.8,20051.0,27
20097,Kiowa County,KS,58.7,1906.0,1
17043,DuPage County,IL,82.0,715343.0,210
51097,King and Queen County,VA,55.1,5795.0,3
55097,Portage County,WI,65.8,57314.0,42
47175,Van Buren County,TN,65.5,4716.0,9
40053,Grant County,OK,50.7,3295.0,1
31129,Nuckolls County,NE,56.5,3334.0,10
31041,Custer County,NE,45.6,8177.0,1
21009,Barren County,KY,51.8,33861.0,90
04025,Yavapai County,AZ,49.2,197624.0,331
19149,Plymouth County,IA,61.5,18868.0,11
27061,Itasca County,MN,62.7,35785.0,51
28021,Claiborne County,MS,56.9,7106.0,10
29145,Newton County,MO,29.6,44498.0,63
29099,Jefferson County,MO,49.2,173549.0,150
29153,Ozark County,MO,35.2,7416.0,18
30019,Daniels County,MT,48.1,1338.0,2
30031,Gallatin County,MT,63.6,91888.0,45
40073,Kingfisher County,OK,57.2,11551.0,30
41067,Washington County,OR,81.0,466437.0,183
01087,Macon County,AL,49.6,14972.0,21
26039,Crawford County,MI,56.3,11495.0,12
48457,Tyler County,TX,40.3,17499.0,37
36073,Orleans County,NY,60.0,32555.0,15
13163,Jefferson County,GA,40.9,11799.0,31
28095,Monroe County,MS,57.6,27316.0,53
24041,Talbot County,MD,78.3,30414.0,24
36075,Oswego County,NY,65.0,92646.0,46
29093,Iron County,MO,43.9,8019.0,11
17071,Henderson County,IL,46.5,5433.0,0
48181,Grayson County,TX,52.1,103979.0,200
17103,Lee County,IL,64.8,27412.0,22
72043,Coamo Municipio,PR,71.5,31461.0,0
51840,Winchester city,VA,50.3,21768.0,20
20149,Pottawatomie County,KS,47.5,17322.0,16
08015,Chaffee County,CO,67.4,17285.0,13
72101,Morovis Municipio,PR,71.4,24895.0,0
47037,Davidson County,TN,70.8,551071.0,332
19081,Hancock County,IA,57.4,8293.0,10
22005,Ascension Parish,LA,58.9,92983.0,100
48447,Throckmorton County,TX,46.9,1212.0,2
38057,Mercer County,ND,45.9,6289.0,8
48351,Newton County,TX,28.4,10929.0,24
36077,Otsego County,NY,63.3,50138.0,20
18077,Jefferson County,IN,62.5,25712.0,30
42015,Bradford County,PA,47.1,47184.0,59
01133,Winston County,AL,24.9,18864.0,43
38065,Oliver County,ND,30.3,1464.0,1
46117,Stanley County,SD,69.0,2316.0,1
39163,Vinton County,OH,44.4,10245.0,27
47171,Unicoi County,TN,59.7,14568.0,19
28013,Calhoun County,MS,51.0,11030.0,21
19195,Worth County,IA,58.6,5851.0,2
20169,Saline County,KS,56.1,41595.0,53
22079,Rapides Parish,LA,56.9,97737.0,182
51005,Alleghany County,VA,44.6,12146.0,38
30075,Powder River County,MT,24.5,1399.0,4
18103,Miami County,IN,47.9,28001.0,46
21025,Breathitt County,KY,56.5,10003.0,35
21007,Ballard County,KY,42.7,6239.0,17
37073,Gates County,NC,57.1,9230.0,6
39057,Greene County,OH,71.4,134183.0,148
17141,Ogle County,IL,63.5,39358.0,22
21027,Breckinridge County,KY,48.8,15872.0,31
21045,Casey County,KY,41.4,12457.0,24
56043,Washakie County,WY,48.2,6021.0,10
29025,Caldwell County,MO,45.1,6923.0,11
31055,Douglas County,NE,72.6,425640.0,94
21113,Jessamine County,KY,60.0,41273.0,55
22125,West Feliciana Parish,LA,95.6,13012.0,10
08047,Gilpin County,CO,60.7,5333.0,0
48369,Parmer County,TX,48.1,6895.0,7
05117,Prairie County,AR,47.8,6412.0,8
27121,Pope County,MN,62.5,8885.0,5
48455,Trinity County,TX,44.3,11764.0,40
54007,Braxton County,WV,14.4,11279.0,23
17183,Vermilion County,IL,53.1,58078.0,95
48253,Jones County,TX,48.2,16601.0,27
01065,Hale County,AL,68.8,11279.0,21
47141,Putnam County,TN,57.7,63524.0,56
54087,Roane County,WV,6.0,10907.0,18
02240,Southeast Fairbanks Census Area,AK,39.2,5175.0,9
29033,Carroll County,MO,58.3,6723.0,4
08083,Montezuma County,CO,68.4,20524.0,30
36063,Niagara County,NY,72.2,167587.0,107
48233,Hutchinson County,TX,41.6,15631.0,25
18101,Martin County,IN,57.9,7982.0,5
26001,Alcona County,MI,62.6,9092.0,26
19075,Grundy County,IA,70.8,9460.0,7
30049,Lewis and Clark County,MT,65.1,54612.0,73
05149,Yell County,AR,54.8,16163.0,18
26011,Arenac County,MI,57.7,12193.0,20
29163,Pike County,MO,43.6,14324.0,19
37027,Caldwell County,NC,52.2,65842.0,149
39071,Highland County,OH,44.0,32974.0,67
19181,Warren County,IA,67.5,38790.0,30
38051,McIntosh County,ND,48.9,2036.0,2
24047,Worcester County,MD,76.5,43376.0,33
54011,Cabell County,WV,26.4,73869.0,124
48285,Lavaca County,TX,49.6,15467.0,29
53035,Kitsap County,WA,70.2,216537.0,166
28027,Coahoma County,MS,58.9,16155.0,41
54071,Pendleton County,WV,45.4,5702.0,10
72075,Juana Diaz Municipio,PR,73.6,36667.0,0
06107,Tulare County,CA,61.2,324089.0,315
38103,Wells County,ND,50.4,3047.0,2
01059,Franklin County,AL,51.4,23590.0,31
26155,Shiawassee County,MI,57.6,53942.0,69
54077,Preston County,WV,39.7,27043.0,59
27119,Polk County,MN,66.1,23651.0,22
54025,Greenbrier County,WV,41.2,27900.0,54
37089,Henderson County,NC,62.3,95451.0,77
17081,Jefferson County,IL,51.8,29288.0,32
72115,Quebradillas Municipio,PR,84.3,18808.0,0
13005,Bacon County,GA,17.7,8331.0,29
31047,Dawson County,NE,54.5,17203.0,0
31121,Merrick County,NE,49.2,6015.0,1
31119,Madison County,NE,53.7,26142.0,2
16057,Latah County,ID,61.5,32723.0,34
02158,Kusilvak Census Area,AK,84.2,4874.0,6
31137,Phelps County,NE,45.1,6904.0,1
13291,Union County,GA,18.7,20737.0,64
16051,Jefferson County,ID,52.3,19816.0,29
19173,Taylor County,IA,55.6,4687.0,2
12007,Bradford County,FL,47.4,22730.0,6
39131,Pike County,OH,50.6,21286.0,48
37137,Pamlico County,NC,58.8,10805.0,17
25013,Hampden County,MA,70.1,366882.0,290
39151,Stark County,OH,60.0,291682.0,376
20147,Phillips County,KS,51.5,4068.0,5
21203,Rockcastle County,KY,44.5,13155.0,24
72054,Florida Municipio,PR,87.1,9288.0,0
54057,Mineral County,WV,41.6,21550.0,45
22063,Livingston Parish,LA,46.8,104908.0,202
17001,Adams County,IL,61.6,50674.0,45
05125,Saline County,AR,54.3,94180.0,92
01077,Lauderdale County,AL,51.2,74683.0,95
13269,Taylor County,GA,35.5,6422.0,16
26029,Charlevoix County,MI,70.9,21299.0,29
39111,Monroe County,OH,50.5,10931.0,24
18093,Lawrence County,IN,56.5,35692.0,72
37155,Robeson County,NC,47.4,98425.0,232
26141,Presque Isle County,MI,66.2,10639.0,18
13051,Chatham County,GA,53.9,229084.0,348
28151,Washington County,MS,57.3,32676.0,39
48111,Dallam County,TX,56.8,4962.0,7
22059,La Salle Parish,LA,50.3,11516.0,12
51750,Radford city,VA,38.1,15961.0,22
48493,Wilson County,TX,59.3,38908.0,86
01041,Crenshaw County,AL,39.3,10636.0,23
28147,Walthall County,MS,45.6,11076.0,26
18049,Fulton County,IN,47.3,15299.0,35
17101,Lawrence County,IL,47.2,12711.0,12
41041,Lincoln County,OR,75.3,41738.0,32
42025,Carbon County,PA,62.6,51877.0,62
19167,Sioux County,IA,51.5,25468.0,8
55017,Chippewa County,WI,63.8,50522.0,34
42039,Crawford County,PA,53.4,67333.0,82
16069,Nez Perce County,ID,61.0,31776.0,53
16001,Ada County,ID,69.6,369857.0,400
16041,Franklin County,ID,54.0,9507.0,12
13195,Madison County,GA,28.6,23048.0,33
31079,Hall County,NE,55.5,44435.0,7
27169,Winona County,MN,67.5,41513.0,8
22099,St. Martin Parish,LA,46.2,40686.0,50
22119,Webster Parish,LA,48.9,29751.0,56
24033,Prince George's County,MD,77.5,708013.0,427
33007,Coos County,NH,69.4,26491.0,37
39141,Ross County,OH,56.8,60438.0,95
30065,Musselshell County,MT,38.5,3778.0,14
48293,Limestone County,TX,42.2,18276.0,48
17085,Jo Daviess County,IL,85.4,17257.0,7
12019,Clay County,FL,56.2,168898.0,48
41013,Crook County,OR,57.0,19581.0,38
55049,Iowa County,WI,76.5,18396.0,8
47163,Sullivan County,TN,61.6,128159.0,177
51720,Norton city,VA,38.0,3121.0,11
46111,Sanborn County,SD,64.6,1759.0,0
48241,Jasper County,TX,42.2,27090.0,84
17191,Wayne County,IL,46.5,12564.0,17
51011,Appomattox County,VA,39.5,12569.0,19
26043,Dickinson County,MI,76.0,20178.0,17
48337,Montague County,TX,40.9,15369.0,32
12029,Dixie County,FL,38.2,13753.0,3
55065,Lafayette County,WI,68.5,12679.0,5
25003,Berkshire County,MA,57.6,104096.0,54
37185,Warren County,NC,59.6,16200.0,15
08103,Rio Blanco County,CO,45.3,4785.0,7
26081,Kent County,MI,69.3,499890.0,371
55111,Sauk County,WI,70.5,49825.0,28
48375,Potter County,TX,53.3,85401.0,165
39153,Summit County,OH,68.1,428820.0,375
51031,Campbell County,VA,46.5,44243.0,91
47009,Blount County,TN,57.9,106566.0,94
29205,Shelby County,MO,56.4,4498.0,2
17053,Ford County,IL,62.3,10026.0,14
37195,Wilson County,NC,58.8,63224.0,93
55043,Grant County,WI,60.8,40789.0,34
55037,Florence County,WI,60.2,3682.0,2
48301,Loving County,TX,0.0,120.0,0
19185,Wayne County,IA,50.5,4836.0,4
06041,Marin County,CA,90.1,207495.0,35
26065,Ingham County,MI,62.1,234887.0,217
20023,Cheyenne County,KS,51.4,2101.0,1
28161,Yalobusha County,MS,74.7,9441.0,11
17125,Mason County,IL,60.8,10570.0,12
40001,Adair County,OK,39.7,16199.0,38
24009,Calvert County,MD,74.5,71215.0,31
55093,Pierce County,WI,48.0,33941.0,15
72021,Bayamon Municipio,PR,90.8,138914.0,0
45019,Charleston County,SC,69.5,331391.0,284
45063,Lexington County,SC,60.6,229908.0,289
38093,Stutsman County,ND,58.8,16558.0,13
48349,Navarro County,TX,53.0,36880.0,69
48151,Fisher County,TX,41.7,3012.0,4
29073,Gasconade County,MO,58.4,11679.0,15
38089,Stark County,ND,43.9,22941.0,24
21197,Powell County,KY,60.0,9410.0,21
48099,Coryell County,TX,52.8,58799.0,91
13057,Cherokee County,GA,38.0,196911.0,211
38085,Sioux County,ND,53.1,2716.0,7
29115,Linn County,MO,53.7,9140.0,16
29111,Lewis County,MO,40.1,7617.0,16
48355,Nueces County,TX,63.8,274235.0,475
55137,Waushara County,WI,48.9,19983.0,24
27149,Stevens County,MN,63.3,7702.0,3
06045,Mendocino County,CA,73.4,68430.0,56
05091,Miller County,AR,35.3,33187.0,113
27151,Swift County,MN,65.2,7112.0,4
35033,Mora County,NM,67.6,3740.0,6
48365,Panola County,TX,43.3,17793.0,41
20127,Morris County,KS,61.4,4453.0,1
56015,Goshen County,WY,43.1,10619.0,24
48381,Randall County,TX,53.3,104801.0,108
47051,Franklin County,TN,45.8,33862.0,20
04012,La Paz County,AZ,49.8,17602.0,31
19037,Chickasaw County,IA,64.0,9143.0,9
51710,Norfolk city,VA,58.7,195725.0,164
28085,Lincoln County,MS,43.6,26191.0,34
08039,Elbert County,CO,41.1,21051.0,16
29083,Henry County,MO,51.5,17065.0,16
48059,Callahan County,TX,42.6,10890.0,19
38049,McHenry County,ND,47.9,4380.0,6
48045,Briscoe County,TX,49.6,1244.0,3
38023,Divide County,ND,47.9,1734.0,1
54021,Gilmer County,WV,47.4,6703.0,6
36071,Orange County,NY,75.0,286940.0,224
54037,Jefferson County,WV,38.7,44559.0,55
16025,Camas County,ID,49.9,862.0,1
31029,Chase County,NE,38.8,2952.0,2
13281,Towns County,GA,16.6,10505.0,35
31015,Boyd County,NE,39.1,1564.0,0
13095,Dougherty County,GA,30.4,67169.0,146
47035,Cumberland County,TN,52.0,50083.0,110
13289,Twiggs County,GA,16.1,6558.0,26
06013,Contra Costa County,CA,85.9,894879.0,352
21227,Warren County,KY,42.3,102521.0,143
28001,Adams County,MS,59.0,24590.0,48
20115,Marion County,KS,54.2,9378.0,11
39033,Crawford County,OH,51.6,32520.0,57
13103,Effingham County,GA,29.1,47339.0,115
13021,Bibb County,GA,31.3,116041.0,277
21195,Pike County,KY,58.7,45924.0,146
22117,Washington Parish,LA,48.5,35181.0,97
22083,Richland Parish,LA,49.7,15459.0,31
13127,Glynn County,GA,56.1,67065.0,181
