FIPS,Recip_County,Recip_State,Series_Complete_18PlusPop_Pct,Census2019_18PlusPop
25015,Hampshire County,MA,20.8,137637.0
48329,Midland County,TX,0.0,126328.0
19165,Shelby County,IA,30.4,8882.0
02230,Skagway Municipality,AK,61.7,1001.0
48035,Bosque County,TX,0.0,14755.0
48069,Castro County,TX,0.0,5371.0
48243,Jeff Davis County,TX,0.0,2119.0
26105,Mason County,MI,25.2,23240.0
01073,Jefferson County,AL,17.3,508723.0
13305,Wayne County,GA,14.0,22665.0
39073,Hocking County,OH,17.6,22123.0
01091,Marengo County,AL,17.1,14616.0
17079,Jasper County,IL,18.9,7381.0
55047,Green Lake County,WI,25.8,14772.0
46109,Roberts County,SD,31.2,7349.0
31143,Polk County,NE,13.0,4042.0
46111,Sanborn County,SD,13.2,1759.0
31101,Keith County,NE,8.3,6386.0
08113,San Miguel County,CO,12.7,6765.0
22083,Richland Parish,LA,21.7,15459.0
13055,Chattooga County,GA,2.2,19248.0
42043,Dauphin County,PA,14.8,215697.0
13179,Liberty County,GA,19.2,44034.0
21089,Greenup County,KY,21.7,27596.0
17111,McHenry County,IL,18.3,236472.0
40079,Le Flore County,OK,19.4,37923.0
20105,Lincoln County,KS,26.7,2318.0
72005,Aguadilla Municipio,PR,14.5,41251.0
06067,Sacramento County,CA,20.1,1188937.0
12109,St. Johns County,FL,30.4,207481.0
51760,Richmond city,VA,5.1,190750.0
51750,Radford city,VA,1.9,15961.0
18017,Cass County,IN,18.5,29067.0
01095,Marshall County,AL,13.3,72438.0
18133,Putnam County,IN,15.7,30312.0
46025,Clark County,SD,25.5,2731.0
18101,Martin County,IN,22.1,7982.0
55103,Richland County,WI,30.8,13513.0
47131,Obion County,TN,16.4,23576.0
22041,Franklin Parish,LA,18.3,14951.0
31119,Madison County,NE,15.7,26142.0
02220,Sitka City and Borough,AK,59.5,6740.0
31179,Wayne County,NE,13.9,7543.0
53075,Whitman County,WA,15.9,42587.0
42071,Lancaster County,PA,18.0,417849.0
51081,Greensville County,VA,2.5,9475.0
72143,Vega Alta Municipio,PR,12.2,29594.0
51678,Lexington city,VA,0.0,6468.0
29097,Jasper County,MO,18.3,91355.0
13221,Oglethorpe County,GA,9.7,12099.0
37025,Cabarrus County,NC,17.5,161462.0
19049,Dallas County,IA,22.8,67840.0
54097,Upshur County,WV,3.4,19274.0
29165,Platte County,MO,20.1,79950.0
13227,Pickens County,GA,4.6,26138.0
28053,Humphreys County,MS,16.4,5964.0
46023,Charles Mix County,SD,24.4,6520.0
27141,Sherburne County,MN,15.1,71767.0
22117,Washington Parish,LA,18.5,35181.0
06073,San Diego County,CA,18.4,2623534.0
19153,Polk County,IA,22.4,369162.0
21053,Clinton County,KY,16.6,7951.0
09013,Tolland County,CT,23.3,124818.0
24029,Kent County,MD,28.5,16423.0
47101,Lewis County,TN,15.6,9579.0
13301,Warren County,GA,2.9,4196.0
48249,Jim Wells County,TX,0.0,29414.0
48187,Guadalupe County,TX,0.0,125578.0
48443,Terrell County,TX,0.0,630.0
29197,Schuyler County,MO,17.4,3461.0
19081,Hancock County,IA,24.4,8293.0
36057,Montgomery County,NY,21.5,37941.0
53011,Clark County,WA,18.5,373555.0
27049,Goodhue County,MN,28.1,36097.0
06095,Solano County,CA,20.4,349187.0
29135,Moniteau County,MO,18.5,12224.0
72057,Guayama Municipio,PR,10.5,32388.0
22007,Assumption Parish,LA,17.1,17256.0
05081,Little River County,AR,11.2,9507.0
20097,Kiowa County,KS,31.6,1906.0
34011,Cumberland County,NJ,15.5,114047.0
72149,Villalba Municipio,PR,27.8,17539.0
21229,Washington County,KY,19.2,9311.0
20061,Geary County,KS,18.7,21927.0
21123,Larue County,KY,14.5,11129.0
48089,Colorado County,TX,0.0,16553.0
41027,Hood River County,OR,25.2,17875.0
13247,Rockdale County,GA,2.1,68889.0
47023,Chester County,TN,15.1,13528.0
19035,Cherokee County,IA,29.0,8806.0
21011,Bath County,KY,22.0,9305.0
48479,Webb County,TX,0.0,186996.0
13225,Peach County,GA,2.0,21821.0
36081,Queens County,NY,19.9,1802399.0
06033,Lake County,CA,25.2,50758.0
51173,Smyth County,VA,14.5,24352.0
06097,Sonoma County,CA,28.6,398831.0
42091,Montgomery County,PA,19.9,652435.0
31043,Dakota County,NE,19.9,14192.0
22037,East Feliciana Parish,LA,15.1,15710.0
41037,Lake County,OR,19.6,6366.0
55117,Sheboygan County,WI,21.3,90111.0
53065,Stevens County,WA,14.2,36037.0
29510,St. Louis city,MO,15.8,244269.0
13271,Telfair County,GA,6.3,13318.0
12085,Martin County,FL,27.0,134916.0
21159,Martin County,KY,21.5,9018.0
17169,Schuyler County,IL,36.2,5535.0
21087,Green County,KY,15.6,8693.0
28031,Covington County,MS,21.2,14079.0
54101,Webster County,WV,22.5,6536.0
13185,Lowndes County,GA,10.6,89086.0
47125,Montgomery County,TN,15.3,153054.0
51125,Nelson County,VA,11.4,12267.0
26011,Arenac County,MI,22.6,12193.0
05053,Grant County,AR,15.5,14245.0
13215,Muscogee County,GA,11.1,147358.0
30079,Prairie County,MT,23.6,877.0
47143,Rhea County,TN,17.4,25738.0
46103,Pennington County,SD,18.1,87805.0
46065,Hughes County,SD,17.9,13285.0
29201,Scott County,MO,25.0,29099.0
30035,Glacier County,MT,61.7,9434.0
20147,Phillips County,KS,24.3,4068.0
51007,Amelia County,VA,1.5,10405.0
47109,McNairy County,TN,22.3,20152.0
37113,Macon County,NC,17.9,29260.0
27025,Chisago County,MN,21.0,43741.0
38067,Pembina County,ND,30.6,5403.0
34001,Atlantic County,NJ,24.7,208133.0
42133,York County,PA,18.3,350349.0
26101,Manistee County,MI,22.4,20341.0
49053,Washington County,UT,15.7,132175.0
39109,Miami County,OH,15.9,82435.0
47065,Hamilton County,TN,19.3,291847.0
45005,Allendale County,SC,14.8,7033.0
51083,Halifax County,VA,7.2,27075.0
17069,Hardin County,IL,20.2,3152.0
38023,Divide County,ND,20.6,1734.0
27125,Red Lake County,MN,27.7,3077.0
36097,Schuyler County,NY,24.3,14503.0
30029,Flathead County,MT,16.1,81238.0
17185,Wabash County,IL,28.1,8970.0
19075,Grundy County,IA,29.1,9460.0
01053,Escambia County,AL,13.4,28407.0
33005,Cheshire County,NH,1.5,62566.0
39049,Franklin County,OH,15.7,1011349.0
34015,Gloucester County,NJ,24.3,228537.0
21085,Grayson County,KY,19.3,20298.0
56027,Niobrara County,WY,20.3,1943.0
13303,Washington County,GA,3.8,15977.0
39001,Adams County,OH,12.4,21111.0
48121,Denton County,TX,0.0,671713.0
48001,Anderson County,TX,0.0,46755.0
48175,Goliad County,TX,0.0,6071.0
48485,Wichita County,TX,0.0,102442.0
16035,Clearwater County,ID,18.6,7374.0
20059,Franklin County,KS,19.1,19502.0
19143,Osceola County,IA,24.5,4579.0
48193,Hamilton County,TX,0.0,6622.0
48151,Fisher County,TX,0.0,3012.0
21081,Grant County,KY,17.2,18496.0
46107,Potter County,SD,17.3,1698.0
48381,Randall County,TX,0.0,104801.0
35017,Grant County,NM,17.1,21758.0
21093,Hardin County,KY,19.7,83820.0
51570,Colonial Heights city,VA,0.0,13267.0
13141,Hancock County,GA,1.8,7175.0
54023,Grant County,WV,7.9,9324.0
37039,Cherokee County,NC,20.1,23877.0
36021,Columbia County,NY,21.8,49375.0
38103,Wells County,ND,26.6,3047.0
29089,Howard County,MO,23.7,7816.0
54083,Randolph County,WV,18.9,23266.0
25011,Franklin County,MA,22.7,58196.0
55127,Walworth County,WI,18.5,82832.0
37059,Davie County,NC,27.8,33901.0
55019,Clark County,WI,18.4,24534.0
48211,Hemphill County,TX,0.0,2666.0
48469,Victoria County,TX,0.0,68831.0
42057,Fulton County,PA,11.0,11655.0
24011,Caroline County,MD,22.1,25531.0
29047,Clay County,MO,21.6,190200.0
29105,Laclede County,MO,15.1,26892.0
18073,Jasper County,IN,19.1,25822.0
19037,Chickasaw County,IA,24.5,9143.0
48033,Borden County,TX,0.0,524.0
48049,Brown County,TX,0.0,29693.0
22001,Acadia Parish,LA,18.8,46040.0
27047,Freeborn County,MN,25.3,23667.0
41001,Baker County,OR,43.8,12927.0
45009,Bamberg County,SC,16.3,11424.0
48247,Jim Hogg County,TX,0.0,3611.0
27131,Rice County,MN,24.5,52435.0
26053,Gogebic County,MI,32.0,11633.0
28137,Tate County,MS,14.6,21909.0
27007,Beltrami County,MN,32.5,35342.0
17023,Clark County,IL,17.9,11998.0
26037,Clinton County,MI,20.9,62005.0
12105,Polk County,FL,15.1,565542.0
41007,Clatsop County,OR,16.9,32730.0
19053,Decatur County,IA,18.1,6114.0
53033,King County,WA,22.0,1801166.0
27073,Lac qui Parle County,MN,38.0,5259.0
20143,Ottawa County,KS,21.3,4456.0
09001,Fairfield County,CT,23.0,733666.0
13069,Coffee County,GA,10.1,32708.0
46117,Stanley County,SD,31.2,2316.0
08041,El Paso County,CO,3.1,548773.0
21209,Scott County,KY,23.8,42718.0
36017,Chenango County,NY,19.5,37490.0
21231,Wayne County,KY,10.2,16211.0
31087,Hitchcock County,NE,17.0,2135.0
40121,Pittsburg County,OK,24.0,33909.0
02164,Lake and Peninsula Borough,AK,45.5,1136.0
20193,Thomas County,KS,24.2,5952.0
54011,Cabell County,WV,10.4,73869.0
01007,Bibb County,AL,11.6,17837.0
13095,Dougherty County,GA,3.8,67169.0
12065,Jefferson County,FL,31.5,11888.0
12081,Manatee County,FL,19.1,330760.0
05085,Lonoke County,AR,16.6,54692.0
18109,Morgan County,IN,20.5,54681.0
46019,Butte County,SD,12.5,7850.0
21121,Knox County,KY,17.2,23951.0
46049,Faulk County,SD,23.2,1708.0
05111,Poinsett County,AR,16.2,17949.0
39135,Preble County,OH,16.2,31799.0
49019,Grand County,UT,18.1,7655.0
21157,Marshall County,KY,20.0,24726.0
47097,Lauderdale County,TN,12.5,19960.0
05065,Izard County,AR,16.1,11181.0
18023,Clinton County,IN,21.3,23948.0
40147,Washington County,OK,19.6,39275.0
19001,Adair County,IA,21.2,5593.0
27053,Hennepin County,MN,23.3,989707.0
36033,Franklin County,NY,30.2,40427.0
21071,Floyd County,KY,30.7,27781.0
41049,Morrow County,OR,16.0,8421.0
20047,Edwards County,KS,26.9,2145.0
49021,Iron County,UT,13.4,39249.0
17141,Ogle County,IL,19.0,39358.0
05099,Nevada County,AR,12.6,6367.0
17009,Brown County,IL,19.5,5529.0
40023,Choctaw County,OK,16.6,11125.0
26133,Osceola County,MI,16.2,18240.0
16079,Shoshone County,ID,25.9,10245.0
31051,Dixon County,NE,19.0,4193.0
06103,Tehama County,CA,12.7,49621.0
13049,Charlton County,GA,1.7,10935.0
18043,Floyd County,IN,28.3,60795.0
26063,Huron County,MI,23.0,25035.0
22051,Jefferson Parish,LA,26.7,337196.0
20029,Cloud County,KS,20.9,6750.0
13313,Whitfield County,GA,6.5,77675.0
36073,Orleans County,NY,16.2,32555.0
08005,Arapahoe County,CO,0.9,503709.0
13287,Turner County,GA,6.4,6029.0
20189,Stevens County,KS,17.2,3944.0
46017,Buffalo County,SD,36.3,1203.0
40063,Hughes County,OK,21.6,10386.0
28143,Tunica County,MS,16.8,6833.0
48423,Smith County,TX,0.0,175982.0
48283,La Salle County,TX,0.0,6038.0
02110,Juneau City and Borough,AK,31.4,25225.0
35025,Lea County,NM,9.9,49929.0
06115,Yuba County,CA,14.2,57075.0
28021,Claiborne County,MS,16.4,7106.0
21143,Lyon County,KY,19.6,7030.0
21077,Gallatin County,KY,17.5,6751.0
21029,Bullitt County,KY,14.8,64045.0
01109,Pike County,AL,13.5,26819.0
29161,Phelps County,MO,18.9,35235.0
05127,Scott County,AR,15.2,7919.0
18157,Tippecanoe County,IN,16.0,155406.0
42103,Pike County,PA,13.4,46099.0
29051,Cole County,MO,25.7,59766.0
48271,Kinney County,TX,0.0,2964.0
72019,Barranquitas Municipio,PR,16.2,22753.0
27045,Fillmore County,MN,34.4,15871.0
17163,St. Clair County,IL,27.8,199137.0
13153,Houston County,GA,12.5,117543.0
38059,Morton County,ND,21.9,24114.0
45079,Richland County,SC,19.0,326835.0
51033,Caroline County,VA,5.2,23718.0
51680,Lynchburg city,VA,0.2,66239.0
20031,Coffey County,KS,20.2,6392.0
19083,Hardin County,IA,25.6,13558.0
27111,Otter Tail County,MN,26.6,45951.0
28163,Yazoo County,MS,15.3,23542.0
36055,Monroe County,NY,23.6,588835.0
45081,Saluda County,SC,10.9,16103.0
40101,Muskogee County,OK,22.9,51394.0
26093,Livingston County,MI,18.8,151981.0
04017,Navajo County,AZ,37.7,81804.0
45055,Kershaw County,SC,18.8,51197.0
29121,Macon County,MO,20.2,11637.0
31069,Garden County,NE,22.9,1485.0
37197,Yadkin County,NC,21.1,29851.0
20111,Lyon County,KS,29.0,25834.0
28111,Perry County,MS,17.3,9320.0
29221,Washington County,MO,10.2,19131.0
54039,Kanawha County,WV,19.3,142564.0
51027,Buchanan County,VA,15.7,17365.0
28159,Winston County,MS,19.2,13935.0
26003,Alger County,MI,36.8,7746.0
53013,Columbia County,WA,24.1,3269.0
28065,Jefferson Davis County,MS,18.9,8919.0
17135,Montgomery County,IL,19.4,22701.0
42041,Cumberland County,PA,17.8,202103.0
29187,St. Francois County,MO,17.0,53088.0
06055,Napa County,CA,29.2,109947.0
39123,Ottawa County,OH,20.5,33194.0
50005,Caledonia County,VT,11.1,24255.0
13047,Catoosa County,GA,3.4,52313.0
29185,St. Clair County,MO,13.8,7540.0
42047,Elk County,PA,32.4,24173.0
48215,Hidalgo County,TX,0.0,589575.0
48481,Wharton County,TX,0.0,30844.0
48397,Rockwall County,TX,0.0,76974.0
34013,Essex County,NJ,19.0,609578.0
22123,West Carroll Parish,LA,27.8,8412.0
34027,Morris County,NJ,30.0,389368.0
19079,Hamilton County,IA,27.0,11411.0
20009,Barton County,KS,21.1,19708.0
30077,Powell County,MT,20.4,5888.0
20087,Jefferson County,KS,23.0,14723.0
12101,Pasco County,FL,18.2,441832.0
42045,Delaware County,PA,21.9,442236.0
26071,Iron County,MI,30.3,9210.0
21019,Boyd County,KY,20.8,36764.0
25025,Suffolk County,MA,19.9,672370.0
40137,Stephens County,OK,27.0,33209.0
19189,Winnebago County,IA,21.2,8102.0
29035,Carter County,MO,17.5,4603.0
51167,Russell County,VA,17.0,21612.0
06019,Fresno County,CA,20.1,717248.0
31131,Otoe County,NE,20.9,12169.0
39143,Sandusky County,OH,18.6,45583.0
38043,Kidder County,ND,17.3,1962.0
39031,Coshocton County,OH,17.6,27865.0
40075,Kiowa County,OK,35.4,6616.0
19051,Davis County,IA,20.8,6349.0
27103,Nicollet County,MN,26.3,26751.0
40045,Ellis County,OK,22.7,2981.0
21067,Fayette County,KY,29.5,255988.0
13039,Camden County,GA,19.5,41483.0
30009,Carbon County,MT,20.4,8905.0
02170,Matanuska-Susitna Borough,AK,19.7,79732.0
29159,Pettis County,MO,21.2,31898.0
42127,Wayne County,PA,19.5,42996.0
72075,Juana Diaz Municipio,PR,14.8,36667.0
13001,Appling County,GA,2.6,13873.0
08077,Mesa County,CO,2.9,121401.0
20045,Douglas County,KS,23.2,100233.0
39069,Henry County,OH,22.2,20758.0
05117,Prairie County,AR,12.5,6412.0
36029,Erie County,NY,22.2,733429.0
44009,Washington County,RI,24.4,105286.0
28027,Coahoma County,MS,16.9,16155.0
17115,Macon County,IL,19.5,80909.0
13149,Heard County,GA,3.0,9284.0
20129,Morton County,KS,18.5,1964.0
44001,Bristol County,RI,24.4,39441.0
13057,Cherokee County,GA,10.2,196911.0
30083,Richland County,MT,16.6,8107.0
51059,Fairfax County,VA,16.5,880707.0
08091,Ouray County,CO,10.9,4196.0
28007,Attala County,MS,21.4,13642.0
19067,Floyd County,IA,25.4,12081.0
46057,Hamlin County,SD,12.8,4155.0
31045,Dawes County,NE,12.0,7092.0
51690,Martinsville city,VA,0.0,9370.0
48429,Stephens County,TX,0.0,7309.0
48395,Robertson County,TX,0.0,13074.0
48189,Hale County,TX,0.0,24457.0
48349,Navarro County,TX,0.0,36880.0
06091,Sierra County,CA,0.0,2509.0
31061,Franklin County,NE,20.2,2383.0
53045,Mason County,WA,25.2,53764.0
26039,Crawford County,MI,20.5,11495.0
29131,Miller County,MO,15.1,19614.0
51735,Poquoson city,VA,0.0,9524.0
48457,Tyler County,TX,0.0,17499.0
48253,Jones County,TX,0.0,16601.0
08111,San Juan County,CO,0.0,637.0
48099,Coryell County,TX,0.0,58799.0
04001,Apache County,AZ,52.5,52462.0
27033,Cottonwood County,MN,30.4,8439.0
17045,Edgar County,IL,17.2,13694.0
48365,Panola County,TX,0.0,17793.0
48153,Floyd County,TX,0.0,4203.0
41059,Umatilla County,OR,20.0,58394.0
51683,Manassas city,VA,0.7,30062.0
39005,Ashland County,OH,13.1,41579.0
40087,McClain County,OK,25.8,30150.0
21033,Caldwell County,KY,20.8,9890.0
40127,Pushmataha County,OK,19.2,8668.0
30081,Ravalli County,MT,20.3,35591.0
28013,Calhoun County,MS,15.2,11030.0
30011,Carter County,MT,20.1,981.0
54077,Preston County,WV,20.2,27043.0
39037,Darke County,OH,13.8,39034.0
23011,Kennebec County,ME,20.6,98988.0
26125,Oakland County,MI,21.4,997704.0
19045,Clinton County,IA,21.8,35890.0
12017,Citrus County,FL,23.7,127662.0
05029,Conway County,AR,20.8,16141.0
18119,Owen County,IN,16.8,16487.0
26109,Menominee County,MI,26.4,18767.0
06045,Mendocino County,CA,28.9,68430.0
01089,Madison County,AL,18.1,292195.0
22005,Ascension Parish,LA,18.9,92983.0
39167,Washington County,OH,17.9,48083.0
37103,Jones County,NC,22.7,7704.0
01107,Pickens County,AL,15.6,16066.0
21147,McCreary County,KY,10.8,13525.0
05073,Lafayette County,AR,15.1,5401.0
18155,Switzerland County,IN,14.1,8103.0
39053,Gallia County,OH,12.7,23088.0
49033,Rich County,UT,8.7,1754.0
19151,Pocahontas County,IA,26.3,5138.0
42119,Union County,PA,22.5,37006.0
12051,Hendry County,FL,10.8,30800.0
06081,San Mateo County,CA,27.7,611410.0
55139,Winnebago County,WI,22.9,136902.0
55075,Marinette County,WI,21.7,32737.0
36121,Wyoming County,NY,17.4,32419.0
13051,Chatham County,GA,20.8,229084.0
13293,Upson County,GA,16.4,20374.0
13105,Elbert County,GA,6.5,15034.0
48377,Presidio County,TX,0.0,4905.0
72095,Maunabo Municipio,PR,12.0,8470.0
08081,Moffat County,CO,1.0,9908.0
12071,Lee County,FL,19.7,637068.0
41065,Wasco County,OR,23.2,20789.0
27051,Grant County,MN,33.2,4623.0
39175,Wyandot County,OH,16.4,16867.0
06015,Del Norte County,CA,13.4,21990.0
55037,Florence County,WI,26.2,3682.0
13267,Tattnall County,GA,2.5,20127.0
55079,Milwaukee County,WI,20.8,720305.0
20191,Sumner County,KS,17.8,17283.0
22127,Winn Parish,LA,19.4,11040.0
47063,Hamblen County,TN,15.1,50013.0
21179,Nelson County,KY,17.0,35392.0
29115,Linn County,MO,25.1,9140.0
18065,Henry County,IN,22.3,38234.0
72053,Fajardo Municipio,PR,16.8,24172.0
41003,Benton County,OR,24.1,78040.0
18139,Rush County,IN,27.7,12836.0
22015,Bossier Parish,LA,19.9,95685.0
66010,Guam,GU,20.6,129299.0
48037,Bowie County,TX,0.0,71264.0
48325,Medina County,TX,0.0,39775.0
55081,Monroe County,WI,26.0,34583.0
13175,Laurens County,GA,10.4,35914.0
22091,St. Helena Parish,LA,12.3,8037.0
20135,Ness County,KS,30.9,2181.0
54071,Pendleton County,WV,24.5,5702.0
51037,Charlotte County,VA,4.3,9396.0
13177,Lee County,GA,1.8,22122.0
26049,Genesee County,MI,18.4,315340.0
47161,Stewart County,TN,15.6,10875.0
27039,Dodge County,MN,28.5,15575.0
08075,Logan County,CO,0.7,18395.0
27065,Kanabec County,MN,18.6,12837.0
26075,Jackson County,MI,22.0,124689.0
48431,Sterling County,TX,0.0,923.0
08095,Phillips County,CO,0.0,3232.0
45059,Laurens County,SC,16.5,52715.0
46013,Brown County,SD,26.2,29634.0
36013,Chautauqua County,NY,20.8,101274.0
21191,Pendleton County,KY,18.8,11264.0
12037,Franklin County,FL,23.2,10258.0
30041,Hill County,MT,36.1,11891.0
37091,Hertford County,NC,13.7,19299.0
38017,Cass County,ND,27.0,140954.0
31149,Rock County,NE,12.8,1068.0
72061,Guaynabo Municipio,PR,22.9,68713.0
28057,Itawamba County,MS,16.3,18362.0
37067,Forsyth County,NC,24.4,295401.0
02185,North Slope Borough,AK,27.3,7201.0
13135,Gwinnett County,GA,6.6,687242.0
51177,Spotsylvania County,VA,4.7,102782.0
50019,Orleans County,VT,17.0,21804.0
36109,Tompkins County,NY,22.3,87204.0
18001,Adams County,IN,21.2,24541.0
13123,Gilmer County,GA,2.8,25438.0
12099,Palm Beach County,FL,23.7,1212991.0
29219,Warren County,MO,13.9,27228.0
04025,Yavapai County,AZ,22.2,197624.0
56045,Weston County,WY,21.5,5512.0
37047,Columbus County,NC,17.7,44013.0
38013,Burke County,ND,22.4,1591.0
56011,Crook County,WY,17.0,5711.0
25009,Essex County,MA,25.2,622395.0
51115,Mathews County,VA,23.1,7455.0
40073,Kingfisher County,OK,22.3,11551.0
21041,Carroll County,KY,23.6,7893.0
12113,Santa Rosa County,FL,18.0,144119.0
21125,Laurel County,KY,17.7,46755.0
30015,Chouteau County,MT,20.2,4369.0
41043,Linn County,OR,19.4,100853.0
37145,Person County,NC,22.7,31361.0
17001,Adams County,IL,38.5,50674.0
39115,Morgan County,OH,18.7,11521.0
41019,Douglas County,OR,18.0,89613.0
19125,Marion County,IA,26.1,25432.0
09011,New London County,CT,29.3,214254.0
18041,Fayette County,IN,22.5,18107.0
29031,Cape Girardeau County,MO,23.4,62050.0
17011,Bureau County,IL,20.5,25754.0
28061,Jasper County,MS,20.1,12725.0
26091,Lenawee County,MI,19.9,77991.0
35037,Quay County,NM,12.7,6488.0
46077,Kingsbury County,SD,29.5,3778.0
37089,Henderson County,NC,24.8,95451.0
05031,Craighead County,AR,17.8,82756.0
01077,Lauderdale County,AL,17.6,74683.0
38021,Dickey County,ND,31.5,3681.0
31081,Hamilton County,NE,17.8,7073.0
35023,Hidalgo County,NM,20.6,3250.0
48053,Burnet County,TX,0.0,38011.0
21193,Perry County,KY,31.0,19846.0
30069,Petroleum County,MT,22.0,405.0
17131,Mercer County,IL,24.5,12173.0
17177,Stephenson County,IL,25.5,35034.0
29057,Dade County,MO,19.0,5992.0
13159,Jasper County,GA,4.9,10924.0
36089,St. Lawrence County,NY,30.7,86105.0
27155,Traverse County,MN,37.4,2579.0
21073,Franklin County,KY,24.4,40406.0
51171,Shenandoah County,VA,17.4,34452.0
18079,Jennings County,IN,17.9,21290.0
26041,Delta County,MI,30.3,28815.0
37163,Sampson County,NC,19.9,48081.0
48027,Bell County,TX,0.0,262932.0
16011,Bingham County,ID,21.5,32589.0
16007,Bear Lake County,ID,27.8,4478.0
48335,Mitchell County,TX,0.0,6782.0
48083,Coleman County,TX,0.0,6514.0
29203,Shannon County,MO,9.6,6424.0
27089,Marshall County,MN,22.7,7196.0
55129,Washburn County,WI,27.7,12758.0
24001,Allegany County,MD,20.2,58261.0
17119,Madison County,IL,27.1,205885.0
55013,Burnett County,WI,23.2,12730.0
20091,Johnson County,KS,26.1,457530.0
39163,Vinton County,OH,15.1,10245.0
20139,Osage County,KS,22.6,12260.0
17129,Menard County,IL,29.7,9565.0
27005,Becker County,MN,35.0,26110.0
39007,Ashtabula County,OH,15.7,75893.0
26033,Chippewa County,MI,38.5,30704.0
28023,Clarke County,MS,20.9,12133.0
40151,Woods County,OK,22.9,6992.0
19095,Iowa County,IA,30.7,12413.0
53035,Kitsap County,WA,24.8,216537.0
19137,Montgomery County,IA,25.0,7681.0
45063,Lexington County,SC,19.4,229908.0
22053,Jefferson Davis Parish,LA,13.3,23381.0
51047,Culpeper County,VA,4.7,39586.0
48041,Brazos County,TX,0.0,181925.0
22099,St. Martin Parish,LA,13.7,40686.0
48401,Rusk County,TX,0.0,42382.0
48453,Travis County,TX,0.0,1003575.0
37085,Harnett County,NC,16.4,100990.0
30023,Deer Lodge County,MT,28.7,7888.0
05027,Columbia County,AR,16.9,18617.0
51067,Franklin County,VA,10.6,45536.0
22065,Madison Parish,LA,15.9,8347.0
17047,Edwards County,IL,21.0,4954.0
54035,Jackson County,WV,6.9,22529.0
13167,Johnson County,GA,2.8,7827.0
54067,Nicholas County,WV,21.0,19454.0
40107,Okfuskee County,OK,28.8,9255.0
39039,Defiance County,OH,19.5,29447.0
02105,Hoonah-Angoon Census Area,AK,52.1,1765.0
46039,Deuel County,SD,13.7,3348.0
29167,Polk County,MO,13.7,24857.0
12117,Seminole County,FL,17.8,373628.0
47071,Hardin County,TN,19.1,20420.0
40041,Delaware County,OK,18.3,34428.0
51720,Norton city,VA,0.0,3121.0
48209,Hays County,TX,0.0,177577.0
35061,Valencia County,NM,16.8,58804.0
46069,Hyde County,SD,21.4,1021.0
29171,Putnam County,MO,17.1,3642.0
13209,Montgomery County,GA,6.8,7342.0
54053,Mason County,WV,12.6,21030.0
39035,Cuyahoga County,OH,16.8,980955.0
56001,Albany County,WY,19.3,32627.0
20153,Rawlins County,KS,27.0,1979.0
28041,Greene County,MS,12.3,10966.0
47137,Pickett County,TN,22.3,4185.0
41061,Union County,OR,19.7,20978.0
21065,Estill County,KY,18.9,11088.0
51085,Hanover County,VA,11.6,84419.0
51065,Fluvanna County,VA,17.9,21864.0
30095,Stillwater County,MT,19.9,7607.0
18131,Pulaski County,IN,23.1,9616.0
